customerID,tenure,MonthlyCharges,TotalCharges,gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn
CUST04381,-0.049420576504590655,20.437882707018794,1393.2986083649162,Female,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
CUST04382,49.05844458717407,90.36344302170184,4516.267222636438,Female,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),Yes
CUST04383,3.865757552258368,49.051288421354855,136.10838832189256,Female,No,No,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,No
CUST04384,63.5548470240978,80.00498023442935,5038.347732691671,Male,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),No
CUST04385,2.2175936755530388,79.74173161963687,185.33875130330716,Female,Yes,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),Yes
CUST04386,20.82519834011637,20.79756694843372,450.6583326466954,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,No
CUST04387,54.72472394149611,57.05396435992936,3055.9179935243665,Male,Yes,Yes,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),Yes
CUST04388,1.19798865705416,20.290097273713187,5.913745977013399,Male,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,No
CUST04389,17.228693946452623,19.162684622901494,379.4362198194709,Female,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
CUST04390,29.93658316583058,100.40937650122376,2966.9870351371555,Male,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),No
CUST04391,21.65248323661953,57.38360298688908,1303.0179662208382,Male,Yes,Yes,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,No
CUST04392,8.882316357591698,59.63483635741254,470.21485089833584,Female,No,No,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),No
CUST04393,0.6102181465841238,19.93302523573444,39.68636892404308,Male,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No
CUST04394,21.069465033594433,86.476104176291,1798.5329153665202,Female,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes
CUST04395,19.265086715169343,60.347711458113466,1151.7824865179512,Male,No,No,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,No
CUST04396,69.14694590584998,103.8528017638589,7479.139938460562,Female,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
CUST04397,0.8343021759550235,24.70723025207857,27.59783930655989,Male,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
CUST04398,72.2739621179821,104.05695738741005,7512.808465876944,Female,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),No
CUST04399,70.08587871240907,68.81888566215619,4835.4174264635285,Male,Yes,Yes,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),No
CUST04400,65.92588084803477,102.22993703747753,6618.119880198882,Female,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),No
CUST04401,6.6461510511954405,24.649182246313597,119.83882819293052,Female,Yes,Yes,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No
CUST04402,46.69211551816339,110.45722301133392,4961.904125762328,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,No
CUST04403,39.362284848075454,48.91499149762632,1893.9578039720725,Male,No,No,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),Yes
CUST04404,32.01108097160672,62.22482022696304,2061.206394756719,Female,Yes,Yes,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),No
CUST04405,24.072158567145966,89.81031719248455,2163.718910808955,Male,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,No
CUST04406,6.087975158355466,83.0287398113542,460.3753612213212,Male,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),Yes
CUST04407,36.9648675791686,78.79020977159072,3014.2924399305625,Female,No,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),No
CUST04408,7.613898104044184,20.052849538895636,189.10535139816594,Male,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No
CUST04409,72.24830644853361,71.2284787789429,5040.451921594991,Female,Yes,Yes,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),No
CUST04410,70.63489469920808,46.42693356623856,3364.6988665932163,Male,Yes,No,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),No
CUST04411,15.792898156869933,94.49053676245886,1465.0561198865012,Female,Yes,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),No
CUST04412,56.74809907487319,49.94748371936576,2790.3781354896423,Female,Yes,No,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),No
CUST04413,66.14730806778567,25.096255283810688,1709.569415608176,Male,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),No
CUST04414,17.029697942745248,89.15761138586277,1466.747231956225,Female,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,Yes
CUST04415,20.77699008833268,20.32552566014955,414.64282605192113,Female,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No
CUST04416,66.11668327460873,66.11892217850425,4378.240489833467,Male,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),No
CUST04417,16.928180015992176,75.71971247424688,1328.4339251818535,Female,Yes,No,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),No
CUST04418,0.8971140401110352,70.41734124886929,67.29057260901641,Male,No,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,Yes
CUST04419,57.798485904666066,60.26855002410029,3537.116700337971,Male,Yes,No,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Credit card (automatic),Yes
CUST04420,7.793789303948029,20.410942473759093,155.95708022737796,Female,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),No
CUST04421,27.062718581529317,69.38370691545651,1933.0170497853799,Male,No,No,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),No
CUST04422,34.30970959349912,89.26789316801406,3025.205053924608,Male,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,No
CUST04423,30.15220521837584,97.57942863132149,3035.773177037865,Male,No,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),No
CUST04424,32.89154084354937,66.49410449301851,2231.885609811216,Male,No,No,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),No
CUST04425,1.0624812118383333,24.800276620394932,20.028488667114225,Male,No,Yes,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,Yes
CUST04426,14.534720997103072,69.12475189353243,958.3455624482326,Male,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,No
CUST04427,15.679690745590515,79.4166268709872,1276.1851356063921,Female,No,Yes,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),No
CUST04428,49.21570450864516,100.75202941033305,4937.448517222161,Female,No,No,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),No
CUST04429,18.609993797860042,103.2532205105035,2013.962620006674,Male,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,Yes
CUST04430,70.05337863219295,79.85463233839359,5750.850072478766,Female,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),No
CUST04431,31.911819597491203,61.40121337760122,1870.8923795568685,Female,Yes,Yes,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),No
CUST04432,18.067862105844746,70.14195879556256,1247.0367915384231,Female,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No
CUST04433,37.18681424488974,40.50330922061687,1411.1629305230913,Male,No,No,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,No
CUST04434,3.9722019154387795,75.92638207186506,299.18475279382375,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No
CUST04435,16.005245513101833,90.89473526318979,1407.3380165925,Female,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,No
CUST04436,17.168548049079064,80.42492238034394,1346.1997270234754,Male,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),No
CUST04437,19.297515563015647,60.92509448756697,1261.1175495250322,Female,No,Yes,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,No
CUST04438,59.7920629485352,101.23837385527354,6074.937329122377,Male,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),No
CUST04439,51.39213696442818,24.77044347026091,1229.6929989675234,Male,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,No
CUST04440,27.667019990957492,20.578616784032924,452.43087358329484,Male,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),No
CUST04441,43.012868073750845,59.55664681589726,2541.9724163865103,Male,No,No,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,No
CUST04442,41.73819120036248,20.53726512220765,844.0271201324374,Male,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,No
CUST04443,2.62670589423415,78.20119022249706,250.3552737502365,Male,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes
CUST04444,0.9313143183662541,44.47047856764787,22.065607438453725,Female,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,No
CUST04445,3.261305168710576,19.394658722779038,33.13044484226259,Female,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,Yes
CUST04446,62.77268399251762,97.7108545361293,6219.384761196183,Female,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),No
CUST04447,3.00444666435932,79.83112086261143,253.03088829693598,Male,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes
CUST04448,68.14103680175864,107.45945347395171,7329.634793832941,Male,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,No
CUST04449,30.04128701011161,99.57885364300589,2984.6566123391576,Female,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
CUST04450,60.51030458044285,104.85053446426288,6326.326090800934,Female,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,No
CUST04451,15.048337938359893,58.565426402632845,947.0996028357248,Male,No,No,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),Yes
CUST04452,44.9944387708821,93.73246227818036,4197.673535898213,Male,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),No
CUST04453,70.22727181885735,86.50294350473035,5906.459404187241,Female,Yes,No,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),No
CUST04454,9.653061723730703,98.45056070917003,1036.0035489233114,Male,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
CUST04455,3.7503235741622767,18.825599932313594,113.29145697825635,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No
CUST04456,0.7243831428187999,50.84923388182298,44.08231728868739,Female,No,No,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,Yes
CUST04457,68.28628785940698,25.117562592837217,1609.4931316429615,Female,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),No
CUST04458,21.925638558057468,75.44707833501081,1572.2411003438199,Male,Yes,Yes,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),No
CUST04459,37.46615936892945,95.08237322685046,3593.2519568726498,Male,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,Yes
CUST04460,0.7938425987936563,99.99428849450972,61.35114295419731,Female,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),Yes
CUST04461,17.531279426392604,78.05241840245314,1461.1511321329058,Male,Yes,No,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,No
CUST04462,29.341314646394224,94.21035220226192,2605.1738630117397,Male,No,No,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,No
CUST04463,15.953712242426988,88.86068396998822,1469.2701950434264,Female,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,Yes
CUST04464,0.9421880287023535,69.9806669504247,98.7862756703754,Male,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
CUST04465,11.8135733188755,81.84665151806296,817.6771973335168,Male,No,No,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),Yes
CUST04466,30.98651967026007,50.36102784242794,1513.9739860249424,Male,No,No,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,No
CUST04467,3.8836147050540384,80.20818846863227,277.6464791557361,Male,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes
CUST04468,47.89756690685452,69.31689781710796,3452.9167359960707,Female,Yes,No,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,No
CUST04469,15.19898587785051,25.63665302959313,400.7223321513872,Female,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),Yes
CUST04470,50.106640052883684,89.80984597747418,4532.019299668267,Male,No,No,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),No
CUST04471,6.738191465937353,44.56069885861428,354.681132285215,Male,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),No
CUST04472,40.83013074693399,83.91074786663599,3287.5293805067395,Male,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes
CUST04473,67.94922558240168,80.3513609010014,5376.798128298707,Male,Yes,Yes,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),No
CUST04474,26.200267786727654,98.08815412882379,2517.572399315443,Female,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),No
CUST04475,56.992888820030096,53.181770292942474,3071.170517747947,Male,No,No,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),No
CUST04476,3.093210780493315,19.438159799843074,46.61112740916678,Female,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,No
CUST04477,0.776678085336274,20.540388287179844,27.471884913074287,Female,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,Yes
CUST04478,19.223305409687235,48.944562712679165,930.2992301627476,Male,Yes,Yes,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),No
CUST04479,2.8061129049313225,54.80454142632768,133.86625434894262,Female,No,No,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,No
CUST04480,58.9367511431128,24.14488731801527,1476.1441834141099,Female,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,No
CUST04481,1.16558492655942,69.14888873108562,48.7706093230242,Female,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,Yes
CUST04482,41.76337508766448,40.19962913734834,1616.179243504412,Male,Yes,No,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),No
CUST04483,6.949957829983747,75.0498222639666,545.0481508317564,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
CUST04484,67.11073068982945,25.682574968164207,1805.0984613875655,Male,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),No
